customer_id,product_id,purchase_count,avg_rating,order_count,score
205,237,1,5.0,1,2.8466
205,275,2,4.0,1,2.5493
206,21,2,4.0,2,2.5493
206,22,2,5.0,1,3.0493
206,26,7,4.3,3,3.1897
206,33,3,4.0,2,2.6931
206,37,3,4.5,2,2.9431
206,38,5,3.0,2,2.3959
206,84,3,5.0,2,3.1931
206,88,3,4.0,1,2.6931
206,91,4,4.5,2,3.0547
206,93,3,4.0,1,2.6931
206,94,2,5.0,1,3.0493
206,97,1,4.0,1,2.3466
206,100,3,5.0,1,3.1931
206,133,1,5.0,1,2.8466
206,173,3,5.0,1,3.1931
206,213,1,3.0,1,1.8466
206,218,1,5.0,1,2.8466
206,306,2,4.0,1,2.5493
207,2,3,4.5,2,2.9431
207,5,7,5.0,3,3.5397
207,6,1,5.0,1,2.8466
207,17,1,4.0,1,2.3466
207,61,3,4.5,2,2.9431
207,63,2,5.0,1,3.0493
207,64,5,4.5,2,3.1459
207,67,3,4.5,2,2.9431
207,77,2,4.0,1,2.5493
207,78,3,4.5,2,2.9431
207,119,2,5.0,1,3.0493
207,144,1,3.0,1,1.8466
207,149,1,5.0,1,2.8466
207,157,1,4.0,1,2.3466
207,206,1,3.0,1,1.8466
208,45,1,4.0,1,2.3466
208,61,7,4.7,3,3.3897
208,63,7,3.3,3,2.6897
208,64,7,4.0,5,3.0397
208,67,5,4.7,3,3.2459
208,68,1,5.0,1,2.8466
208,70,1,4.0,1,2.3466
208,71,6,3.8,4,2.873
208,72,3,5.0,2,3.1931
208,76,2,5.0,1,3.0493
208,78,3,5.0,2,3.1931
208,205,1,5.0,1,2.8466
208,219,2,5.0,1,3.0493
208,234,1,5.0,1,2.8466
209,7,1,5.0,1,2.8466
209,11,1,4.0,1,2.3466
209,12,2,5.0,1,3.0493
209,16,1,5.0,1,2.8466
209,17,2,3.0,1,2.0493
209,109,3,5.0,1,3.1931
209,111,4,4.0,1,2.8047
209,112,2,4.0,1,2.5493
209,117,3,3.0,1,2.1931
209,118,2,3.0,1,2.0493
209,143,4,4.0,1,2.8047
209,153,1,5.0,1,2.8466
209,213,3,4.0,1,2.6931
209,254,2,4.0,1,2.5493
210,42,3,5.0,2,3.1931
210,43,3,4.3,3,2.8431
210,45,3,5.0,1,3.1931
210,53,3,4.5,2,2.9431
210,56,1,5.0,1,2.8466
210,59,8,4.7,3,3.4486
210,61,1,4.0,1,2.3466
210,164,1,5.0,1,2.8466
210,181,2,5.0,1,3.0493
210,187,1,5.0,1,2.8466
211,4,1,4.0,1,2.3466
211,5,1,4.0,1,2.3466
211,8,1,5.0,1,2.8466
211,12,2,5.0,1,3.0493
211,13,2,3.0,1,2.0493
211,15,2,4.0,1,2.5493
211,20,1,5.0,1,2.8466
211,52,1,4.0,1,2.3466
211,88,3,4.0,1,2.6931
211,104,2,5.0,1,3.0493
211,106,3,5.0,1,3.1931
211,107,1,5.0,1,2.8466
211,108,3,4.0,1,2.6931
211,110,4,5.0,2,3.3047
211,114,3,4.5,2,2.9431
211,119,1,4.0,1,2.3466
211,126,2,3.0,1,2.0493
211,130,1,5.0,1,2.8466
211,131,3,4.5,2,2.9431
211,133,5,4.3,3,3.0459
211,146,1,5.0,1,2.8466
211,166,2,4.0,1,2.5493
211,244,1,5.0,1,2.8466
211,278,1,5.0,1,2.8466
212,2,2,5.0,1,3.0493
212,19,1,4.0,1,2.3466
212,66,1,4.0,1,2.3466
212,71,1,4.0,1,2.3466
212,73,2,4.0,1,2.5493
212,78,1,5.0,1,2.8466
212,95,4,3.0,2,2.3047
212,99,1,5.0,1,2.8466
212,139,1,3.0,1,1.8466
212,149,1,3.0,1,1.8466
212,203,1,5.0,1,2.8466
212,213,1,4.0,1,2.3466
212,237,2,4.0,1,2.5493
212,261,2,3.0,1,2.0493
212,265,1,5.0,1,2.8466
212,270,1,4.0,1,2.3466
213,2,6,4.3,3,3.123
213,5,4,4.0,2,2.8047
213,6,8,4.5,4,3.3486
213,7,2,3.0,1,2.0493
213,18,8,3.5,4,2.8486
213,141,1,5.0,1,2.8466
213,153,1,4.0,1,2.3466
213,155,1,5.0,1,2.8466
213,157,2,4.0,2,2.5493
213,190,1,3.0,1,1.8466
213,215,1,5.0,1,2.8466
213,267,1,4.0,1,2.3466
213,301,1,5.0,1,2.8466
214,2,1,4.0,1,2.3466
214,4,3,5.0,2,3.1931
214,5,3,5.0,1,3.1931
214,8,9,4.8,4,3.5513
214,9,2,4.0,1,2.5493
214,10,7,4.8,4,3.4397
214,12,3,4.5,2,2.9431
214,13,5,3.5,2,2.6459
214,14,9,3.5,4,2.9013
214,15,3,4.5,2,2.9431
214,20,3,3.0,1,2.1931
214,145,1,4.0,1,2.3466
214,146,1,4.0,1,2.3466
214,154,3,5.0,1,3.1931
214,157,1,4.0,1,2.3466
214,158,4,5.0,2,3.3047
215,23,1,4.0,1,2.3466
215,29,2,4.0,1,2.5493
215,36,3,4.0,1,2.6931
215,39,3,3.0,1,2.1931
215,90,3,5.0,1,3.1931
215,92,3,5.0,1,3.1931
215,121,6,4.0,2,2.973
215,124,1,5.0,1,2.8466
215,125,3,5.0,1,3.1931
215,128,1,5.0,1,2.8466
215,132,2,3.0,1,2.0493
215,137,4,4.5,2,3.0547
215,138,1,4.0,1,2.3466
215,139,1,4.0,1,2.3466
215,166,2,4.0,1,2.5493
215,180,3,5.0,2,3.1931
215,206,3,3.0,1,2.1931
215,215,1,4.0,1,2.3466
215,234,1,4.0,1,2.3466
215,237,3,5.0,1,3.1931
215,273,3,5.0,1,3.1931
215,318,4,4.0,1,2.8047
216,68,1,4.0,1,2.3466
216,84,7,4.5,4,3.2897
216,86,1,5.0,1,2.8466
216,88,6,4.2,4,3.073
216,91,8,4.5,4,3.3486
216,93,6,4.3,3,3.123
216,94,5,4.5,2,3.1459
216,97,1,4.0,1,2.3466
216,98,3,5.0,1,3.1931
216,178,2,4.0,1,2.5493
216,203,1,4.0,1,2.3466
216,225,2,5.0,1,3.0493
216,226,1,3.0,1,1.8466
216,231,1,4.0,1,2.3466
216,236,3,5.0,1,3.1931
216,238,2,5.0,1,3.0493
217,95,4,5.0,1,3.3047
217,107,4,3.0,1,2.3047
217,108,3,4.0,1,2.6931
217,112,22,4.2,10,3.6677
217,117,15,4.2,8,3.4863
217,118,22,4.5,11,3.8177
217,120,10,3.9,8,3.1489
217,244,3,5.0,1,3.1931
217,246,4,4.0,1,2.8047
218,81,1,4.0,1,2.3466
218,82,2,5.0,1,3.0493
218,84,3,5.0,1,3.1931
218,86,8,3.8,4,2.9986
218,88,4,3.0,1,2.3047
218,90,8,4.2,4,3.1986
218,92,5,4.7,3,3.2459
218,93,2,5.0,1,3.0493
218,155,3,5.0,1,3.1931
218,223,3,5.0,1,3.1931
218,225,3,4.0,1,2.6931
218,324,2,3.0,1,2.0493
219,65,13,4.3,6,3.4695
219,68,8,4.3,3,3.2486
219,73,16,4.6,7,3.7166
219,75,2,5.0,1,3.0493
219,76,1,5.0,1,2.8466
219,77,16,4.8,8,3.8166
219,79,5,4.5,2,3.1459
219,80,11,4.4,5,3.4425
219,202,3,4.0,1,2.6931
219,219,1,5.0,1,2.8466
220,4,1,4.0,1,2.3466
220,10,3,4.0,2,2.6931
220,12,3,3.5,2,2.4431
220,13,1,5.0,1,2.8466
220,14,2,4.0,1,2.5493
220,15,3,4.0,2,2.6931
220,18,1,4.0,1,2.3466
220,20,2,3.5,2,2.2993
220,104,1,5.0,1,2.8466
220,106,4,5.0,2,3.3047
220,107,4,4.5,2,3.0547
220,108,1,4.0,1,2.3466
220,110,5,5.0,2,3.3959
220,116,4,4.5,2,3.0547
220,241,1,4.0,1,2.3466
220,300,3,4.0,1,2.6931
221,1,6,4.5,2,3.223
221,7,2,4.5,2,2.7993
221,8,4,5.0,1,3.3047
221,9,2,4.5,2,2.7993
221,16,1,4.0,1,2.3466
221,19,1,5.0,1,2.8466
221,78,3,3.0,1,2.1931
221,105,1,5.0,1,2.8466
221,116,4,4.0,1,2.8047
221,117,2,3.0,1,2.0493
221,121,1,5.0,1,2.8466
221,123,4,4.5,2,3.0547
221,124,1,4.0,1,2.3466
221,127,4,4.5,2,3.0547
221,128,4,3.5,2,2.5547
221,135,3,5.0,1,3.1931
221,138,3,5.0,1,3.1931
221,153,1,5.0,1,2.8466
221,160,4,5.0,1,3.3047
221,164,1,4.0,1,2.3466
221,246,2,3.0,1,2.0493
221,249,2,4.0,1,2.5493
221,271,2,4.0,1,2.5493
221,288,1,3.0,1,1.8466
221,308,2,5.0,1,3.0493
222,15,2,5.0,1,3.0493
222,44,5,5.0,3,3.3959
222,46,7,3.7,3,2.8897
222,51,3,5.0,2,3.1931
222,56,3,4.5,2,2.9431
222,85,2,4.0,1,2.5493
222,86,8,4.0,4,3.0986
222,90,6,4.2,4,3.073
222,92,3,3.5,2,2.4431
222,96,4,5.0,1,3.3047
222,97,2,3.0,1,2.0493
222,187,3,3.0,1,2.1931
222,188,2,5.0,1,3.0493
222,200,3,5.0,1,3.1931
222,221,3,5.0,1,3.1931
222,222,2,5.0,1,3.0493
222,234,4,4.0,1,2.8047
222,295,2,4.0,1,2.5493
222,314,2,3.0,1,2.0493
223,21,1,4.0,1,2.3466
223,22,1,5.0,1,2.8466
223,23,2,5.0,1,3.0493
223,24,2,5.0,1,3.0493
223,28,3,5.0,1,3.1931
223,31,4,3.5,2,2.5547
223,33,1,4.0,1,2.3466
223,36,2,5.0,1,3.0493
223,58,2,3.0,1,2.0493
223,101,3,5.0,1,3.1931
223,102,1,5.0,1,2.8466
223,108,1,5.0,1,2.8466
223,115,3,5.0,1,3.1931
223,163,1,5.0,1,2.8466
223,252,1,4.0,1,2.3466
223,260,1,5.0,1,2.8466
223,342,2,4.0,1,2.5493
224,2,3,5.0,2,3.1931
224,5,2,5.0,1,3.0493
224,6,5,3.7,3,2.7459
224,7,1,5.0,1,2.8466
224,13,1,5.0,1,2.8466
224,18,2,3.0,1,2.0493
224,20,1,4.0,1,2.3466
224,23,3,5.0,2,3.1931
224,24,2,4.5,2,2.7993
224,27,1,4.0,1,2.3466
224,28,2,5.0,1,3.0493
224,29,5,3.5,2,2.6459
224,31,6,4.3,3,3.123
224,36,4,4.0,3,2.8047
224,147,1,5.0,1,2.8466
224,151,1,5.0,1,2.8466
224,175,1,4.0,1,2.3466
224,177,1,3.0,1,1.8466
224,178,1,4.0,1,2.3466
224,225,2,3.0,1,2.0493
225,8,1,3.0,1,1.8466
225,32,1,4.0,1,2.3466
225,65,2,3.0,1,2.0493
225,68,3,4.0,1,2.6931
225,72,1,5.0,1,2.8466
225,77,4,5.0,2,3.3047
225,79,4,4.0,2,2.8047
225,82,2,5.0,1,3.0493
225,84,3,4.0,2,2.6931
225,88,2,3.5,2,2.2993
225,91,4,4.0,2,2.8047
225,97,3,4.0,1,2.6931
225,100,1,5.0,1,2.8466
225,130,3,4.0,1,2.6931
225,131,1,5.0,1,2.8466
225,133,1,5.0,1,2.8466
225,139,1,3.0,1,1.8466
225,140,4,3.5,2,2.5547
225,204,3,4.0,1,2.6931
225,205,2,5.0,1,3.0493
225,227,2,4.0,1,2.5493
225,265,2,4.0,1,2.5493
226,1,2,5.0,1,3.0493
226,3,5,4.0,2,2.8959
226,4,2,4.0,1,2.5493
226,6,3,4.0,1,2.6931
226,7,1,3.0,1,1.8466
226,14,3,5.0,1,3.1931
226,15,2,5.0,1,3.0493
226,16,9,4.3,3,3.3013
226,17,4,4.0,2,2.8047
226,98,2,4.0,1,2.5493
226,121,3,4.0,1,2.6931
226,122,2,5.0,1,3.0493
226,123,11,4.5,4,3.4925
226,124,2,4.0,1,2.5493
226,127,1,4.0,1,2.3466
226,128,1,5.0,1,2.8466
226,129,4,4.0,1,2.8047
226,140,1,3.0,1,1.8466
226,142,1,4.0,1,2.3466
226,198,3,3.0,1,2.1931
226,262,4,5.0,1,3.3047
226,264,2,4.0,1,2.5493
226,275,2,5.0,1,3.0493
226,277,3,4.0,1,2.6931
226,278,2,5.0,1,3.0493
226,280,1,5.0,1,2.8466
226,303,2,5.0,1,3.0493
227,69,2,5.0,1,3.0493
227,74,3,5.0,1,3.1931
227,76,5,3.0,2,2.3959
227,121,2,5.0,1,3.0493
227,122,1,4.0,1,2.3466
227,123,2,4.0,1,2.5493
227,125,6,3.3,3,2.623
227,127,2,4.0,2,2.5493
227,128,1,4.0,1,2.3466
227,135,1,4.0,1,2.3466
227,137,2,5.0,1,3.0493
227,211,2,5.0,1,3.0493
227,217,3,5.0,1,3.1931
227,262,4,5.0,1,3.3047
228,62,10,4.5,4,3.4489
228,66,8,4.2,4,3.1986
228,69,12,4.6,5,3.5825
228,70,11,4.5,6,3.4925
228,72,1,5.0,1,2.8466
228,73,3,5.0,1,3.1931
228,74,7,4.0,4,3.0397
228,75,8,4.2,5,3.1986
228,76,6,4.2,4,3.073
228,204,4,4.0,1,2.8047
228,205,3,5.0,1,3.1931
228,207,1,5.0,1,2.8466
228,211,2,5.0,1,3.0493
228,215,2,5.0,1,3.0493
228,217,2,5.0,1,3.0493
229,4,2,3.0,1,2.0493
229,7,3,4.0,1,2.6931
229,9,1,5.0,1,2.8466
229,11,3,5.0,1,3.1931
229,17,5,5.0,2,3.3959
229,19,1,4.0,1,2.3466
229,26,2,3.0,1,2.0493
229,122,5,5.0,2,3.3959
229,123,2,4.0,1,2.5493
229,125,3,5.0,1,3.1931
229,129,3,5.0,1,3.1931
229,131,3,5.0,1,3.1931
229,135,5,4.0,3,2.8959
229,137,1,4.0,1,2.3466
229,138,3,5.0,1,3.1931
229,151,3,5.0,1,3.1931
229,154,1,5.0,1,2.8466
229,157,2,5.0,1,3.0493
229,159,2,4.0,1,2.5493
229,240,3,5.0,1,3.1931
229,262,4,5.0,2,3.3047
229,266,2,4.0,1,2.5493
229,272,2,4.0,1,2.5493
229,280,1,5.0,1,2.8466
229,281,4,4.0,1,2.8047
230,22,1,3.0,1,1.8466
230,26,3,4.0,2,2.6931
230,33,2,5.0,1,3.0493
230,34,5,4.0,3,2.8959
230,37,3,5.0,1,3.1931
230,38,1,5.0,1,2.8466
230,52,1,5.0,1,2.8466
230,83,1,5.0,1,2.8466
230,84,3,5.0,1,3.1931
230,93,4,4.7,3,3.1547
230,126,3,4.0,1,2.6931
230,130,11,4.2,4,3.3425
230,131,1,5.0,1,2.8466
230,132,1,3.0,1,1.8466
230,140,3,4.0,2,2.6931
230,223,3,5.0,1,3.1931
230,262,2,5.0,1,3.0493
230,268,2,5.0,1,3.0493
231,6,3,4.0,1,2.6931
231,7,1,3.0,1,1.8466
231,19,3,3.0,1,2.1931
231,42,5,4.5,2,3.1459
231,43,4,4.5,2,3.0547
231,53,7,4.7,3,3.3897
231,59,5,5.0,2,3.3959
231,104,4,5.0,2,3.3047
231,106,6,4.0,2,2.973
231,110,5,4.0,2,2.8959
231,114,3,5.0,2,3.1931
231,116,1,3.0,1,1.8466
231,187,3,5.0,1,3.1931
231,194,5,4.5,2,3.1459
231,251,3,5.0,1,3.1931
231,256,1,5.0,1,2.8466
231,259,1,5.0,1,2.8466
232,8,1,5.0,1,2.8466
232,23,2,4.0,1,2.5493
232,34,1,5.0,1,2.8466
232,104,5,4.5,4,3.1459
232,106,9,4.6,5,3.4513
232,107,4,3.5,2,2.5547
232,108,6,4.0,4,2.973
232,110,12,4.4,5,3.4825
232,112,1,5.0,1,2.8466
232,114,5,4.3,3,3.0459
232,116,6,3.5,4,2.723
232,129,1,4.0,1,2.3466
232,251,1,5.0,1,2.8466
232,252,2,3.0,1,2.0493
232,253,1,3.0,1,1.8466
232,260,1,5.0,1,2.8466
232,301,2,5.0,1,3.0493
232,327,1,3.0,1,1.8466
232,348,1,3.0,1,1.8466
233,1,1,5.0,1,2.8466
233,53,1,5.0,1,2.8466
233,66,1,3.0,1,1.8466
233,84,6,5.0,2,3.473
233,94,4,5.0,2,3.3047
233,126,3,4.0,1,2.6931
233,131,1,5.0,1,2.8466
233,132,3,5.0,1,3.1931
233,139,5,3.5,2,2.6459
233,140,1,5.0,1,2.8466
233,181,3,5.0,1,3.1931
233,184,1,4.0,1,2.3466
233,193,1,5.0,1,2.8466
233,263,1,5.0,1,2.8466
233,271,1,5.0,1,2.8466
233,277,2,5.0,1,3.0493
233,280,2,4.0,1,2.5493
233,332,3,4.0,1,2.6931
234,46,6,4.3,3,3.123
234,51,3,3.0,1,2.1931
234,59,2,4.0,1,2.5493
234,62,1,5.0,1,2.8466
234,69,1,4.0,1,2.3466
234,70,1,5.0,1,2.8466
234,74,4,4.5,2,3.0547
234,75,7,4.7,3,3.3897
234,76,1,5.0,1,2.8466
234,105,3,4.0,1,2.6931
234,112,3,3.0,1,2.1931
234,113,3,4.0,1,2.6931
234,191,2,4.0,1,2.5493
235,6,4,4.7,3,3.1547
235,7,2,5.0,1,3.0493
235,11,2,4.0,2,2.5493
235,64,3,4.5,2,2.9431
235,71,4,4.5,2,3.0547
235,74,1,4.0,1,2.3466
235,78,3,4.0,2,2.6931
235,101,5,4.0,2,2.8959
235,102,5,4.4,5,3.0959
235,103,2,4.5,2,2.7993
235,106,1,4.0,1,2.3466
235,109,3,4.0,1,2.6931
235,111,2,4.0,1,2.5493
235,119,2,3.0,1,2.0493
235,150,1,5.0,1,2.8466
235,157,1,5.0,1,2.8466
235,158,1,5.0,1,2.8466
235,205,2,3.0,1,2.0493
235,207,1,5.0,1,2.8466
235,211,1,5.0,1,2.8466
235,329,1,4.0,1,2.3466
236,45,2,3.0,1,2.0493
236,56,1,5.0,1,2.8466
236,62,3,4.0,1,2.6931
236,69,2,5.0,1,3.0493
236,184,1,4.0,1,2.3466
236,191,2,4.0,1,2.5493
236,199,2,5.0,1,3.0493
236,260,3,4.0,1,2.6931
237,42,3,4.0,1,2.6931
237,43,3,5.0,1,3.1931
237,45,1,5.0,1,2.8466
237,57,4,4.5,2,3.0547
237,59,1,4.0,1,2.3466
237,68,2,4.0,1,2.5493
237,73,6,4.5,4,3.223
237,77,2,5.0,1,3.0493
237,79,4,5.0,2,3.3047
237,80,3,4.5,2,2.9431
237,104,3,5.0,2,3.1931
237,106,2,5.0,1,3.0493
237,110,1,4.0,1,2.3466
237,111,1,5.0,1,2.8466
237,116,3,3.0,1,2.1931
237,182,2,5.0,1,3.0493
237,215,1,5.0,1,2.8466
238,11,3,3.0,1,2.1931
238,44,2,5.0,1,3.0493
238,51,3,5.0,1,3.1931
238,56,3,5.0,1,3.1931
238,66,1,5.0,1,2.8466
238,71,1,4.0,1,2.3466
238,121,1,4.0,1,2.3466
238,123,1,5.0,1,2.8466
238,124,1,5.0,1,2.8466
238,126,4,5.0,1,3.3047
238,127,3,4.0,1,2.6931
238,128,2,5.0,1,3.0493
238,135,1,4.0,1,2.3466
238,137,1,3.0,1,1.8466
238,138,2,5.0,1,3.0493
238,140,3,5.0,1,3.1931
238,148,3,5.0,1,3.1931
238,182,1,5.0,1,2.8466
238,203,4,5.0,1,3.3047
238,278,2,5.0,1,3.0493
238,325,4,5.0,1,3.3047
239,101,5,4.0,3,2.8959
239,102,7,4.7,3,3.3897
239,103,3,4.0,2,2.6931
239,105,1,4.0,1,2.3466
239,109,3,4.0,1,2.6931
239,111,2,3.0,1,2.0493
239,113,5,4.7,3,3.2459
239,115,6,5.0,2,3.473
239,118,2,4.5,2,2.7993
239,119,2,4.0,2,2.5493
239,248,1,4.0,1,2.3466
239,255,1,5.0,1,2.8466
239,260,1,4.0,1,2.3466
240,1,4,3.7,3,2.6547
240,2,4,3.0,1,2.3047
240,3,7,4.3,3,3.1897
240,7,5,4.5,2,3.1459
240,15,1,3.0,1,1.8466
240,16,3,5.0,1,3.1931
240,17,3,5.0,1,3.1931
240,19,3,3.0,1,2.1931
240,46,8,4.8,4,3.4986
240,56,4,5.0,2,3.3047
240,117,3,5.0,1,3.1931
240,118,6,4.0,2,2.973
240,152,2,3.0,1,2.0493
240,158,1,5.0,1,2.8466
240,181,3,4.0,1,2.6931
240,188,3,5.0,1,3.1931
240,195,2,5.0,1,3.0493
240,200,2,4.0,1,2.5493
240,254,1,4.0,1,2.3466
240,258,1,5.0,1,2.8466
240,286,2,4.0,1,2.5493
241,16,1,3.0,1,1.8466
241,61,2,4.0,1,2.5493
241,63,6,5.0,2,3.473
241,64,2,4.0,1,2.5493
241,67,5,4.5,2,3.1459
241,71,6,4.5,2,3.223
241,72,2,5.0,1,3.0493
241,78,4,4.5,2,3.0547
241,99,1,5.0,1,2.8466
241,101,2,4.0,1,2.5493
241,102,5,4.3,3,3.0459
241,103,6,3.7,3,2.823
241,105,2,4.0,1,2.5493
241,109,1,3.0,1,1.8466
241,111,3,3.0,1,2.1931
241,115,6,4.0,3,2.973
241,119,8,4.2,4,3.1986
241,145,2,3.0,1,2.0493
241,211,1,4.0,1,2.3466
241,218,1,5.0,1,2.8466
241,240,1,5.0,1,2.8466
241,241,1,5.0,1,2.8466
241,244,1,5.0,1,2.8466
241,254,2,4.0,1,2.5493
241,255,1,5.0,1,2.8466
241,257,2,4.0,1,2.5493
241,258,2,4.5,2,2.7993
242,21,3,5.0,1,3.1931
242,24,2,4.0,1,2.5493
242,26,1,5.0,1,2.8466
242,30,1,3.0,1,1.8466
242,33,4,4.5,2,3.0547
242,34,3,4.5,2,2.9431
242,37,3,4.0,1,2.6931
242,38,4,4.0,2,2.8047
242,76,1,4.0,1,2.3466
242,78,2,4.0,1,2.5493
242,104,3,4.0,2,2.6931
242,106,3,3.0,1,2.1931
242,107,2,5.0,1,3.0493
242,110,4,4.0,2,2.8047
242,114,2,4.0,1,2.5493
242,115,2,5.0,1,3.0493
242,141,3,3.0,1,2.1931
242,174,3,3.5,2,2.4431
242,176,2,4.0,1,2.5493
242,244,1,5.0,1,2.8466
242,248,3,5.0,1,3.1931
242,254,2,4.0,1,2.5493
242,255,2,4.0,1,2.5493
242,325,2,5.0,1,3.0493
243,1,2,4.0,1,2.5493
243,3,3,4.5,2,2.9431
243,9,5,5.0,2,3.3959
243,16,2,5.0,1,3.0493
243,19,8,4.0,3,3.0986
243,46,2,3.0,1,2.0493
243,107,2,4.0,1,2.5493
243,112,2,4.5,2,2.7993
243,117,1,5.0,1,2.8466
243,118,8,4.5,4,3.3486
243,134,2,5.0,1,3.0493
243,135,2,4.0,1,2.5493
243,152,2,4.0,1,2.5493
243,158,3,5.0,1,3.1931
243,172,2,4.0,1,2.5493
243,248,3,3.0,1,2.1931
243,276,3,5.0,1,3.1931
244,26,2,5.0,1,3.0493
244,30,3,4.0,1,2.6931
244,57,2,4.0,1,2.5493
244,109,3,4.5,2,2.9431
244,112,4,4.5,2,3.0547
244,115,4,5.0,1,3.3047
244,117,5,5.0,2,3.3959
244,118,4,4.0,2,2.8047
244,120,3,4.3,3,2.8431
244,222,2,4.0,1,2.5493
244,241,4,5.0,1,3.3047
244,242,4,5.0,2,3.3047
244,243,1,5.0,1,2.8466
244,252,2,5.0,1,3.0493
244,257,2,3.0,1,2.0493
244,260,2,3.0,1,2.0493
244,347,3,3.0,1,2.1931
245,1,1,4.0,1,2.3466
245,2,8,4.2,4,3.1986
245,3,1,4.0,1,2.3466
245,5,3,5.0,1,3.1931
245,15,1,5.0,1,2.8466
245,17,1,5.0,1,2.8466
245,23,1,5.0,1,2.8466
245,24,4,4.0,2,2.8047
245,28,5,5.0,2,3.3959
245,29,5,3.7,3,2.7459
245,31,1,5.0,1,2.8466
245,36,6,4.0,2,2.973
245,39,1,5.0,1,2.8466
245,52,1,4.0,1,2.3466
245,65,1,5.0,1,2.8466
245,77,1,5.0,1,2.8466
245,129,3,4.0,1,2.6931
245,134,2,5.0,1,3.0493
245,169,2,4.0,1,2.5493
245,170,1,5.0,1,2.8466
245,175,1,5.0,1,2.8466
245,177,1,5.0,1,2.8466
245,213,1,3.0,1,1.8466
245,264,2,5.0,1,3.0493
245,273,1,4.0,1,2.3466
245,301,1,4.0,1,2.3466
246,38,3,4.0,1,2.6931
246,88,1,5.0,1,2.8466
246,91,4,4.5,2,3.0547
246,94,2,4.0,2,2.5493
246,97,4,3.5,2,2.5547
246,122,1,5.0,1,2.8466
246,128,1,3.0,1,1.8466
246,130,1,3.0,1,1.8466
246,131,4,5.0,2,3.3047
246,133,2,5.0,1,3.0493
246,137,1,5.0,1,2.8466
246,140,3,4.0,1,2.6931
246,238,1,5.0,1,2.8466
246,270,1,4.0,1,2.3466
247,8,2,5.0,1,3.0493
247,10,3,4.0,1,2.6931
247,12,3,5.0,1,3.1931
247,15,1,4.0,1,2.3466
247,20,2,5.0,1,3.0493
247,42,3,5.0,1,3.1931
247,43,3,5.0,1,3.1931
247,51,3,3.0,1,2.1931
247,59,2,4.0,1,2.5493
247,126,2,5.0,1,3.0493
247,133,1,3.0,1,1.8466
247,140,7,4.7,3,3.3897
247,142,3,5.0,1,3.1931
247,149,2,5.0,1,3.0493
247,186,2,5.0,1,3.0493
247,197,2,4.0,1,2.5493
247,200,1,4.0,1,2.3466
247,249,1,5.0,1,2.8466
247,255,2,5.0,1,3.0493
247,267,2,4.0,1,2.5493
247,342,2,4.0,1,2.5493
248,81,5,4.5,2,3.1459
248,82,1,3.0,1,1.8466
248,83,8,4.3,3,3.2486
248,85,5,5.0,4,3.3959
248,87,2,5.0,1,3.0493
248,95,1,4.0,1,2.3466
248,96,3,5.0,1,3.1931
248,98,3,5.0,1,3.1931
248,99,3,4.0,1,2.6931
248,100,1,5.0,1,2.8466
248,126,1,4.0,1,2.3466
248,129,5,3.7,3,2.7459
248,134,5,5.0,2,3.3959
248,136,7,4.0,3,3.0397
249,61,1,4.0,1,2.3466
249,65,3,5.0,2,3.1931
249,73,2,5.0,2,3.0493
249,77,2,5.0,1,3.0493
249,180,1,4.0,1,2.3466
249,204,2,4.0,1,2.5493
249,207,2,3.0,1,2.0493
249,213,1,4.0,1,2.3466
249,331,1,4.0,1,2.3466
250,23,3,4.0,1,2.6931
250,56,1,3.0,1,1.8466
250,83,3,4.0,1,2.6931
250,95,4,5.0,2,3.3047
250,99,1,5.0,1,2.8466
250,102,3,4.0,1,2.6931
250,111,1,3.0,1,1.8466
250,168,1,4.0,1,2.3466
250,224,1,4.0,1,2.3466
250,229,1,3.0,1,1.8466
250,238,1,4.0,1,2.3466
251,24,1,4.0,1,2.3466
251,28,1,5.0,1,2.8466
251,81,2,4.0,1,2.5493
251,82,5,3.7,3,2.7459
251,85,4,4.0,3,2.8047
251,86,1,4.0,1,2.3466
251,87,5,5.0,2,3.3959
251,89,2,3.0,1,2.0493
251,95,4,5.0,2,3.3047
251,98,4,4.3,3,2.9547
251,99,5,4.3,3,3.0459
251,223,1,4.0,1,2.3466
251,227,1,4.0,1,2.3466
251,228,1,4.0,1,2.3466
251,233,1,5.0,1,2.8466
251,237,2,3.0,1,2.0493
251,238,2,5.0,1,3.0493
251,289,1,4.0,1,2.3466
251,342,1,3.0,1,1.8466
252,21,4,4.5,2,3.0547
252,26,3,5.0,1,3.1931
252,34,10,4.6,5,3.4989
252,37,1,3.0,1,1.8466
252,38,3,5.0,2,3.1931
252,104,3,4.0,2,2.6931
252,106,3,5.0,1,3.1931
252,107,6,4.3,3,3.123
252,108,3,4.0,2,2.6931
252,109,2,4.0,1,2.5493
252,112,2,4.0,1,2.5493
252,114,4,4.5,2,3.0547
252,116,4,5.0,2,3.3047
252,178,2,4.0,1,2.5493
252,260,1,5.0,1,2.8466
252,261,2,3.0,1,2.0493
252,281,1,4.0,1,2.3466
252,339,2,3.0,1,2.0493
253,22,7,4.8,4,3.4397
253,25,4,4.5,2,3.0547
253,27,5,4.3,3,3.0459
253,32,1,5.0,1,2.8466
253,35,7,4.7,3,3.3897
253,39,5,5.0,2,3.3959
253,40,6,4.7,3,3.323
253,108,4,4.0,1,2.8047
253,112,4,5.0,2,3.3047
