order_item_id,order_id,customer_id,product_id,quantity,unit_price,subtotal,rating
6418,2595,336,66,1,5000000,5000000,5.0
6419,2596,336,74,1,5000000,5000000,3.0
6420,2596,336,70,1,3000000,3000000,5.0
6421,2597,336,25,1,3000000,3000000,5.0
6422,2597,336,39,2,3000000,6000000,3.0
6423,2597,336,35,1,5000000,5000000,3.0
6424,2597,336,66,2,5000000,10000000,4.0
6425,2598,337,38,1,2000000,2000000,
6426,2598,337,42,3,1500000,4500000,
6427,2598,337,21,1,1200000,1200000,
6428,2598,337,37,3,1500000,4500000,
6429,2599,337,53,2,1200000,2400000,4.0
6430,2600,337,53,1,1200000,1200000,5.0
6431,2600,337,57,2,1500000,3000000,5.0
6432,2601,337,42,1,1500000,1500000,5.0
6433,2601,337,37,1,1500000,1500000,3.0
6434,2602,337,38,1,2000000,2000000,3.0
6435,2602,337,84,3,2000000,6000000,5.0
6436,2602,337,30,3,1500000,4500000,5.0
6437,2603,337,45,2,2000000,4000000,5.0
6438,2603,337,94,2,1200000,2400000,5.0
6439,2603,337,42,1,1500000,1500000,5.0
6440,2603,337,88,2,2000000,4000000,5.0
6441,2604,337,21,1,1200000,1200000,4.0
6442,2604,337,26,1,1200000,1200000,5.0
6443,2605,338,50,3,500000,1500000,3.0
6444,2606,338,24,3,800000,2400000,
6445,2606,338,28,3,500000,1500000,
6446,2606,338,31,2,800000,1600000,
6447,2607,338,29,1,800000,800000,3.0
6448,2607,338,52,3,800000,2400000,3.0
6449,2608,338,60,1,500000,500000,5.0
6450,2609,338,31,3,800000,2400000,
6451,2609,338,60,3,500000,1500000,
6452,2609,338,28,3,500000,1500000,
6453,2610,338,52,3,800000,2400000,5.0
6454,2610,338,48,1,500000,500000,4.0
6455,2610,338,58,2,500000,1000000,5.0
6456,2610,338,54,1,800000,800000,5.0
6457,2611,338,49,1,800000,800000,5.0
6458,2611,338,28,1,500000,500000,4.0
6459,2611,338,54,3,800000,2400000,5.0
6460,2612,338,52,3,800000,2400000,
6461,2613,338,23,1,800000,800000,4.0
6462,2613,338,54,1,800000,800000,3.0
6463,2614,338,31,2,800000,1600000,5.0
6464,2614,338,49,3,800000,2400000,5.0
6465,2615,338,41,2,500000,1000000,
6466,2615,338,28,3,500000,1500000,
6467,2616,338,48,2,500000,1000000,5.0
6468,2616,338,41,1,500000,500000,5.0
6469,2616,338,47,1,500000,500000,4.0
6470,2617,339,52,1,800000,800000,3.0
6471,2617,339,49,1,800000,800000,4.0
6472,2617,339,134,1,500000,500000,4.0
6473,2617,339,54,3,800000,2400000,4.0
6474,2618,339,129,2,500000,1000000,
6475,2618,339,48,1,500000,500000,
6476,2618,339,54,1,800000,800000,
6477,2619,339,60,1,500000,500000,5.0
6478,2620,339,52,3,800000,2400000,5.0
6479,2620,339,48,2,500000,1000000,4.0
6480,2620,339,50,3,500000,1500000,3.0
6481,2621,339,60,1,500000,500000,4.0
6482,2622,339,136,3,800000,2400000,
6483,2623,339,54,1,800000,800000,3.0
6484,2623,339,55,2,800000,1600000,4.0
6485,2624,339,129,3,500000,1500000,5.0
6486,2624,339,52,1,800000,800000,4.0
6487,2624,339,47,3,500000,1500000,5.0
6488,2624,339,58,2,500000,1000000,4.0
6489,2625,339,48,2,500000,1000000,
6490,2625,339,58,2,500000,1000000,
6491,2625,339,50,2,500000,1000000,
6492,2625,339,47,1,500000,500000,
6493,2626,339,60,3,500000,1500000,4.0
6494,2626,339,55,2,800000,1600000,3.0
6495,2626,339,50,1,500000,500000,5.0
6496,2627,339,52,1,800000,800000,
6497,2628,340,91,3,1200000,3600000,4.0
6498,2628,340,73,3,1500000,4500000,3.0
6499,2628,340,100,3,1200000,3600000,5.0
6500,2629,340,100,1,1200000,1200000,5.0
6501,2630,340,106,1,1200000,1200000,4.0
6502,2630,340,84,1,2000000,2000000,4.0
6503,2630,340,108,2,1200000,2400000,3.0
6504,2631,340,91,2,1200000,2400000,5.0
6505,2631,340,106,3,1200000,3600000,4.0
6506,2631,340,93,2,1500000,3000000,4.0
6507,2632,340,107,1,1500000,1500000,5.0
6508,2633,340,93,1,1500000,1500000,
6509,2634,340,114,3,1200000,3600000,
6510,2635,340,73,3,1500000,4500000,4.0
6511,2635,340,104,2,1200000,2400000,5.0
6512,2636,340,68,2,1500000,3000000,
6513,2636,340,116,1,1200000,1200000,
6514,2637,340,110,2,1500000,3000000,4.0
6515,2638,340,77,1,1500000,1500000,
6516,2638,340,68,2,1500000,3000000,
6517,2638,340,114,3,1200000,3600000,
6518,2638,340,106,1,1200000,1200000,
6519,2639,341,76,2,5000000,10000000,5.0
6520,2639,341,90,1,3000000,3000000,3.0
6521,2640,341,90,3,3000000,9000000,5.0
6522,2641,341,46,3,5000000,15000000,3.0
6523,2642,341,56,3,3000000,9000000,
6524,2642,341,92,2,3000000,6000000,
6525,2643,341,74,3,5000000,15000000,5.0
6526,2643,341,92,2,3000000,6000000,3.0
6527,2643,341,90,1,3000000,3000000,3.0
6528,2644,341,44,2,5000000,10000000,4.0
6529,2645,341,56,3,3000000,9000000,4.0
6530,2645,341,44,1,5000000,5000000,4.0
6531,2646,341,66,1,5000000,5000000,5.0
6532,2646,341,70,1,3000000,3000000,5.0
6533,2647,341,90,1,3000000,3000000,3.0
6534,2647,341,86,3,5000000,15000000,5.0
6535,2647,341,70,3,3000000,9000000,5.0
6536,2648,342,25,2,3000000,6000000,4.0
6537,2648,342,75,3,3000000,9000000,5.0
6538,2648,342,62,2,5000000,10000000,4.0
6539,2648,342,69,3,3000000,9000000,3.0
6540,2649,342,35,2,5000000,10000000,4.0
6541,2649,342,22,1,3000000,3000000,5.0
6542,2650,342,74,1,5000000,5000000,5.0
6543,2651,343,111,3,500000,1500000,5.0
6544,2651,343,102,3,500000,1500000,5.0
6545,2651,343,115,3,800000,2400000,4.0
6546,2651,343,129,1,500000,500000,4.0
6547,2652,343,109,1,800000,800000,4.0
6548,2652,343,113,2,800000,1600000,5.0
6549,2652,343,103,1,500000,500000,5.0
6550,2652,343,105,1,800000,800000,5.0
6551,2653,343,103,2,500000,1000000,
6552,2653,343,115,2,800000,1600000,
6553,2654,343,103,3,500000,1500000,5.0
6554,2654,343,111,2,500000,1000000,5.0
6555,2654,343,129,2,500000,1000000,5.0
6556,2654,343,105,1,800000,800000,4.0
6557,2655,343,113,2,800000,1600000,
6558,2655,343,129,3,500000,1500000,
6559,2655,343,103,2,500000,1000000,
6560,2655,343,101,3,500000,1500000,
6561,2656,343,109,2,800000,1600000,
6562,2656,343,111,2,500000,1000000,
6563,2656,343,136,1,800000,800000,
6564,2657,343,102,3,500000,1500000,4.0
6565,2658,343,111,3,500000,1500000,4.0
6566,2659,344,74,1,5000000,5000000,
6567,2659,344,92,1,3000000,3000000,
6568,2660,344,62,2,5000000,10000000,
6569,2660,344,90,1,3000000,3000000,
6570,2661,344,62,3,5000000,15000000,3.0
6571,2661,344,86,1,5000000,5000000,3.0
6572,2661,344,76,2,5000000,10000000,5.0
6573,2661,344,74,2,5000000,10000000,5.0
6574,2662,344,69,1,3000000,3000000,4.0
6575,2662,344,66,3,5000000,15000000,5.0
6576,2662,344,90,1,3000000,3000000,5.0
6577,2663,344,75,3,3000000,9000000,5.0
6578,2663,344,86,1,5000000,5000000,3.0
6579,2663,344,92,3,3000000,9000000,5.0
6580,2664,344,62,3,5000000,15000000,3.0
6581,2665,344,90,1,3000000,3000000,4.0
6582,2665,344,86,2,5000000,10000000,5.0
6583,2665,344,70,2,3000000,6000000,5.0
6584,2665,344,69,3,3000000,9000000,5.0
6585,2666,344,70,3,3000000,9000000,5.0
6586,2666,344,90,3,3000000,9000000,3.0
6587,2666,344,86,2,5000000,10000000,4.0
6588,2667,344,86,1,5000000,5000000,5.0
6589,2668,344,75,2,3000000,6000000,4.0
6590,2668,344,92,3,3000000,9000000,4.0
6591,2668,344,70,3,3000000,9000000,4.0
6592,2669,344,92,1,3000000,3000000,4.0
6593,2669,344,86,3,5000000,15000000,5.0
6594,2669,344,75,2,3000000,6000000,3.0
6595,2669,344,76,1,5000000,5000000,4.0
6596,2670,344,76,1,5000000,5000000,5.0
6597,2670,344,90,1,3000000,3000000,3.0
6598,2670,344,92,3,3000000,9000000,4.0
6599,2670,344,62,3,5000000,15000000,4.0
6600,2671,345,32,1,3000000,3000000,3.0
6601,2672,345,44,1,5000000,5000000,4.0
6602,2673,345,25,1,3000000,3000000,
6603,2673,345,32,3,3000000,9000000,
6604,2674,345,40,3,5000000,15000000,5.0
6605,2674,345,46,1,5000000,5000000,5.0
6606,2674,345,32,1,3000000,3000000,5.0
6607,2674,345,25,2,3000000,6000000,5.0
6608,2675,345,39,3,3000000,9000000,
6609,2675,345,25,3,3000000,9000000,
6610,2675,345,51,3,5000000,15000000,
6611,2676,345,56,1,3000000,3000000,5.0
6612,2676,345,44,2,5000000,10000000,5.0
6613,2676,345,46,3,5000000,15000000,4.0
6614,2677,345,56,1,3000000,3000000,5.0
6615,2677,345,32,1,3000000,3000000,4.0
6616,2677,345,27,2,5000000,10000000,4.0
6617,2678,345,25,1,3000000,3000000,4.0
6618,2679,345,46,3,5000000,15000000,5.0
6619,2679,345,27,2,5000000,10000000,3.0
6620,2679,345,22,2,3000000,6000000,5.0
6621,2679,345,56,1,3000000,3000000,5.0
6622,2680,345,22,1,3000000,3000000,4.0
6623,2680,345,32,3,3000000,9000000,5.0
6624,2680,345,56,1,3000000,3000000,5.0
6625,2680,345,51,2,5000000,10000000,5.0
6626,2681,345,51,3,5000000,15000000,5.0
6627,2681,345,40,3,5000000,15000000,5.0
6628,2682,345,27,1,5000000,5000000,5.0
6629,2682,345,44,2,5000000,10000000,4.0
6630,2682,345,40,1,5000000,5000000,3.0
6631,2682,345,25,2,3000000,6000000,5.0
6632,2683,346,86,3,5000000,15000000,3.0
6633,2683,346,90,3,3000000,9000000,5.0
6634,2683,346,92,2,3000000,6000000,5.0
6635,2684,346,86,1,5000000,5000000,
6636,2685,346,92,1,3000000,3000000,5.0
6637,2685,346,90,1,3000000,3000000,4.0
6638,2685,346,86,2,5000000,10000000,5.0
6639,2686,346,86,2,5000000,10000000,
6640,2687,347,92,3,3000000,9000000,
6641,2687,347,117,3,3000000,9000000,
6642,2687,347,86,2,5000000,10000000,
6643,2687,347,112,3,5000000,15000000,
6644,2688,347,120,2,5000000,10000000,
6645,2688,347,92,3,3000000,9000000,
6646,2688,347,117,2,3000000,6000000,
6647,2689,347,117,3,3000000,9000000,5.0
6648,2689,347,90,1,3000000,3000000,4.0
6649,2689,347,112,3,5000000,15000000,3.0
6650,2689,347,92,3,3000000,9000000,5.0
6651,2690,347,112,1,5000000,5000000,4.0
6652,2690,347,117,3,3000000,9000000,3.0
6653,2691,347,118,2,5000000,10000000,
6654,2691,347,117,1,3000000,3000000,
6655,2692,347,117,1,3000000,3000000,4.0
6656,2693,347,112,1,5000000,5000000,
6657,2693,347,86,2,5000000,10000000,
6658,2693,347,92,1,3000000,3000000,
6659,2694,347,117,3,3000000,9000000,5.0
6660,2695,347,90,3,3000000,9000000,5.0
6661,2695,347,120,3,5000000,15000000,3.0
6662,2695,347,112,1,5000000,5000000,3.0
6663,2696,347,118,1,5000000,5000000,4.0
6664,2697,347,92,2,3000000,6000000,5.0
6665,2698,347,90,3,3000000,9000000,5.0
6666,2698,347,120,2,5000000,10000000,5.0
6667,2698,347,118,2,5000000,10000000,5.0
6668,2699,348,115,1,800000,800000,4.0
6669,2699,348,129,1,500000,500000,3.0
6670,2699,348,109,2,800000,1600000,3.0
6671,2700,348,81,2,800000,1600000,
6672,2700,348,96,2,500000,1000000,
6673,2700,348,99,2,800000,1600000,
6674,2701,348,99,1,800000,800000,4.0
6675,2701,348,136,1,800000,800000,5.0
6676,2701,348,83,2,500000,1000000,5.0
6677,2701,348,98,1,500000,500000,3.0
6678,2702,348,85,2,800000,1600000,
6679,2702,348,111,1,500000,500000,
6680,2702,348,96,1,500000,500000,
6681,2702,348,99,1,800000,800000,
6682,2703,348,81,3,800000,2400000,3.0
6683,2703,348,129,2,500000,1000000,4.0
6684,2703,348,95,2,500000,1000000,5.0
6685,2703,348,99,3,800000,2400000,3.0
6686,2704,348,95,1,500000,500000,
6687,2704,348,98,1,500000,500000,
6688,2704,348,119,3,800000,2400000,
6689,2704,348,82,2,500000,1000000,
6690,2705,349,24,2,800000,1600000,5.0
6691,2705,349,28,2,500000,1000000,5.0
6692,2705,349,29,2,800000,1600000,5.0
6693,2706,349,18,1,800000,800000,4.0
6694,2706,349,6,1,500000,500000,4.0
6695,2706,349,5,1,800000,800000,5.0
6696,2707,349,24,2,800000,1600000,5.0
6697,2707,349,23,2,800000,1600000,5.0
6698,2707,349,36,3,800000,2400000,5.0
6699,2707,349,6,2,500000,1000000,5.0
6700,2708,350,94,2,1200000,2400000,5.0
6701,2708,350,26,3,1200000,3600000,3.0
6702,2708,350,37,1,1500000,1500000,5.0
6703,2709,350,104,3,1200000,3600000,
6704,2709,350,88,2,2000000,4000000,
6705,2709,350,110,3,1500000,4500000,
6706,2710,350,37,1,1500000,1500000,3.0
6707,2710,350,38,1,2000000,2000000,4.0
6708,2710,350,97,2,2000000,4000000,5.0
6709,2710,350,107,2,1500000,3000000,5.0
6710,2711,351,123,1,5000000,5000000,4.0
6711,2711,351,69,2,3000000,6000000,4.0
6712,2711,351,128,1,5000000,5000000,4.0
6713,2712,351,128,2,5000000,10000000,5.0
6714,2712,351,125,3,3000000,9000000,4.0
6715,2713,351,124,2,5000000,10000000,4.0
6716,2713,351,127,1,3000000,3000000,4.0
6717,2713,351,123,1,5000000,5000000,4.0
6718,2713,351,137,3,3000000,9000000,4.0
6719,2714,351,137,2,3000000,6000000,
6720,2715,351,124,3,5000000,15000000,5.0
6721,2715,351,62,3,5000000,15000000,5.0
6722,2715,351,123,3,5000000,15000000,5.0
6723,2716,351,135,2,5000000,10000000,5.0
6724,2716,351,128,2,5000000,10000000,3.0
6725,2716,351,62,1,5000000,5000000,5.0
6726,2717,351,121,1,5000000,5000000,
6727,2717,351,138,3,3000000,9000000,
6728,2717,351,137,2,3000000,6000000,
6729,2717,351,135,3,5000000,15000000,
6730,2718,351,127,3,3000000,9000000,
6731,2718,351,123,2,5000000,10000000,
6732,2718,351,121,2,5000000,10000000,
6733,2719,351,128,1,5000000,5000000,
6734,2719,351,124,3,5000000,15000000,
6735,2719,351,135,3,5000000,15000000,
6736,2720,351,76,3,5000000,15000000,4.0
6737,2721,352,59,2,2000000,4000000,4.0
6738,2721,352,57,2,1500000,3000000,5.0
6739,2721,352,91,3,1200000,3600000,5.0
6740,2722,352,100,1,1200000,1200000,5.0
6741,2722,352,97,2,2000000,4000000,4.0
6742,2722,352,45,2,2000000,4000000,5.0
6743,2723,352,59,1,2000000,2000000,3.0
6744,2723,352,100,1,1200000,1200000,4.0
6745,2724,352,100,1,1200000,1200000,5.0
6746,2725,352,84,2,2000000,4000000,
6747,2725,352,93,3,1500000,4500000,
6748,2725,352,45,1,2000000,2000000,
6749,2725,352,97,2,2000000,4000000,
6750,2726,352,45,2,2000000,4000000,3.0
6751,2727,352,94,2,1200000,2400000,5.0
6752,2727,352,84,2,2000000,4000000,5.0
6753,2727,352,42,1,1500000,1500000,3.0
6754,2728,352,43,3,2000000,6000000,
6755,2728,352,94,1,1200000,1200000,
6756,2728,352,93,1,1500000,1500000,
6757,2728,352,42,3,1500000,4500000,
6758,2729,352,84,3,2000000,6000000,4.0
6759,2729,352,43,3,2000000,6000000,5.0
6760,2730,352,45,1,2000000,2000000,5.0
6761,2730,352,57,2,1500000,3000000,4.0
6762,2730,352,91,1,1200000,1200000,3.0
6763,2731,352,45,2,2000000,4000000,4.0
6764,2732,352,100,2,1200000,2400000,
6765,2733,353,38,2,2000000,4000000,
6766,2734,353,30,2,1500000,3000000,5.0
6767,2735,353,33,1,1500000,1500000,4.0
6768,2735,353,57,2,1500000,3000000,4.0
6769,2735,353,26,1,1200000,1200000,5.0
6770,2735,353,59,2,2000000,4000000,3.0
6771,2736,353,45,1,2000000,2000000,
6772,2736,353,59,3,2000000,6000000,
6773,2736,353,30,1,1500000,1500000,
6774,2736,353,53,3,1200000,3600000,
6775,2737,353,59,3,2000000,6000000,
6776,2738,353,43,2,2000000,4000000,
6777,2738,353,38,1,2000000,2000000,
6778,2738,353,37,1,1500000,1500000,
6779,2739,354,102,1,500000,500000,5.0
6780,2739,354,105,1,800000,800000,5.0
6781,2739,354,119,1,800000,800000,3.0
6782,2740,354,105,1,800000,800000,5.0
6783,2740,354,113,1,800000,800000,3.0
6784,2740,354,103,3,500000,1500000,3.0
6785,2740,354,111,2,500000,1000000,4.0
6786,2741,354,115,1,800000,800000,3.0
6787,2741,354,119,2,800000,1600000,5.0
6788,2741,354,103,2,500000,1000000,4.0
6789,2741,354,109,2,800000,1600000,5.0
6790,2742,354,101,2,500000,1000000,
6791,2742,354,111,1,500000,500000,
6792,2742,354,119,3,800000,2400000,
6793,2743,354,103,1,500000,500000,4.0
6794,2743,354,113,1,800000,800000,5.0
6795,2743,354,115,3,800000,2400000,4.0
6796,2744,354,111,2,500000,1000000,5.0
6797,2744,354,102,1,500000,500000,4.0
6798,2744,354,109,3,800000,2400000,3.0
6799,2744,354,105,3,800000,2400000,5.0
6800,2745,354,113,3,800000,2400000,
6801,2745,354,109,1,800000,800000,
6802,2746,354,101,2,500000,1000000,5.0
6803,2747,355,94,2,1200000,2400000,5.0
6804,2747,355,65,1,2000000,2000000,5.0
6805,2747,355,68,1,1500000,1500000,5.0
6806,2748,355,104,1,1200000,1200000,
6807,2748,355,106,1,1200000,1200000,
6808,2749,355,107,2,1500000,3000000,
6809,2749,355,116,1,1200000,1200000,
6810,2750,355,68,3,1500000,4500000,5.0
6811,2750,355,94,2,1200000,2400000,5.0
6812,2750,355,91,1,1200000,1200000,3.0
6813,2751,355,94,2,1200000,2400000,
6814,2751,355,116,3,1200000,3600000,
6815,2751,355,80,3,1500000,4500000,
6816,2752,355,104,3,1200000,3600000,5.0
6817,2752,355,106,3,1200000,3600000,5.0
6818,2752,355,110,2,1500000,3000000,5.0
6819,2752,355,73,1,1500000,1500000,5.0
6820,2753,355,106,2,1200000,2400000,5.0
6821,2753,355,107,2,1500000,3000000,5.0
6822,2754,356,66,2,5000000,10000000,5.0
6823,2755,356,62,1,5000000,5000000,
6824,2755,356,66,1,5000000,5000000,
6825,2756,356,70,1,3000000,3000000,
6826,2757,356,76,3,5000000,15000000,4.0
6827,2757,356,66,3,5000000,15000000,5.0
6828,2757,356,69,1,3000000,3000000,5.0
6829,2758,356,76,2,5000000,10000000,4.0
6830,2758,356,75,2,3000000,6000000,4.0
6831,2758,356,69,3,3000000,9000000,4.0
6832,2758,356,62,1,5000000,5000000,3.0
6833,2759,356,76,3,5000000,15000000,3.0
6834,2759,356,69,1,3000000,3000000,5.0
6835,2759,356,66,2,5000000,10000000,5.0
6836,2760,356,66,2,5000000,10000000,4.0
6837,2760,356,69,3,3000000,9000000,4.0
6838,2761,356,74,1,5000000,5000000,5.0
6839,2761,356,76,2,5000000,10000000,4.0
6840,2761,356,66,1,5000000,5000000,5.0
6841,2761,356,70,3,3000000,9000000,5.0
6842,2762,356,76,1,5000000,5000000,5.0
6843,2763,356,75,1,3000000,3000000,3.0
6844,2763,356,70,3,3000000,9000000,5.0
6845,2763,356,69,3,3000000,9000000,5.0
6846,2763,356,76,3,5000000,15000000,5.0
6847,2764,356,62,1,5000000,5000000,
6848,2764,356,75,1,3000000,3000000,
6849,2764,356,70,1,3000000,3000000,
6850,2765,356,74,3,5000000,15000000,4.0
6851,2765,356,69,2,3000000,6000000,4.0
6852,2765,356,70,2,3000000,6000000,3.0
6853,2766,357,43,2,2000000,4000000,4.0
6854,2767,357,106,2,1200000,2400000,5.0
6855,2767,357,57,2,1500000,3000000,5.0
6856,2767,357,126,2,1200000,2400000,4.0
6857,2767,357,139,1,2000000,2000000,4.0
6858,2768,357,59,1,2000000,2000000,
6859,2768,357,106,3,1200000,3600000,
6860,2769,357,57,3,1500000,4500000,5.0
6861,2769,357,53,2,1200000,2400000,5.0
6862,2769,357,43,3,2000000,6000000,5.0
6863,2770,357,45,2,2000000,4000000,5.0
6864,2771,357,57,2,1500000,3000000,5.0
6865,2771,357,59,3,2000000,6000000,4.0
6866,2771,357,116,1,1200000,1200000,5.0
6867,2771,357,45,1,2000000,2000000,5.0
6868,2772,358,116,3,1200000,3600000,5.0
6869,2772,358,110,1,1500000,1500000,4.0
6870,2772,358,114,3,1200000,3600000,5.0
6871,2773,358,107,1,1500000,1500000,
6872,2773,358,106,3,1200000,3600000,
6873,2773,358,116,2,1200000,2400000,
6874,2774,358,110,3,1500000,4500000,5.0
6875,2774,358,106,1,1200000,1200000,5.0
6876,2774,358,116,3,1200000,3600000,4.0
6877,2775,358,116,1,1200000,1200000,4.0
6878,2775,358,104,1,1200000,1200000,3.0
6879,2775,358,107,3,1500000,4500000,4.0
6880,2775,358,114,2,1200000,2400000,3.0
6881,2776,358,114,2,1200000,2400000,
6882,2776,358,104,1,1200000,1200000,
6883,2776,358,106,3,1200000,3600000,
6884,2777,358,114,3,1200000,3600000,4.0
6885,2778,358,116,2,1200000,2400000,3.0
6886,2778,358,114,1,1200000,1200000,5.0
6887,2779,358,110,1,1500000,1500000,5.0
6888,2779,358,108,2,1200000,2400000,4.0
6889,2779,358,116,3,1200000,3600000,4.0
6890,2779,358,114,3,1200000,3600000,5.0
6891,2780,358,108,1,1200000,1200000,5.0
6892,2781,358,106,2,1200000,2400000,
6893,2782,358,106,1,1200000,1200000,5.0
6894,2783,359,35,1,5000000,5000000,3.0
6895,2783,359,40,2,5000000,10000000,3.0
6896,2783,359,25,2,3000000,6000000,5.0
6897,2783,359,27,1,5000000,5000000,5.0
6898,2784,359,25,1,3000000,3000000,4.0
6899,2784,359,22,2,3000000,6000000,5.0
6900,2785,359,86,1,5000000,5000000,5.0
6901,2786,359,92,2,3000000,6000000,5.0
6902,2786,359,22,3,3000000,9000000,5.0
6903,2787,359,35,1,5000000,5000000,3.0
6904,2787,359,27,3,5000000,15000000,4.0
6905,2787,359,86,1,5000000,5000000,5.0
6906,2787,359,92,2,3000000,6000000,5.0
6907,2788,359,86,3,5000000,15000000,3.0
6908,2788,359,25,2,3000000,6000000,4.0
6909,2788,359,32,1,3000000,3000000,5.0
6910,2788,359,39,3,3000000,9000000,4.0
6911,2789,359,40,1,5000000,5000000,4.0
6912,2789,359,92,1,3000000,3000000,5.0
6913,2789,359,90,3,3000000,9000000,5.0
6914,2789,359,39,1,3000000,3000000,3.0
6915,2790,359,32,1,3000000,3000000,4.0
6916,2790,359,22,1,3000000,3000000,4.0
6917,2791,359,39,3,3000000,9000000,3.0
6918,2791,359,22,1,3000000,3000000,5.0
6919,2792,360,135,2,5000000,10000000,5.0
6920,2792,360,123,2,5000000,10000000,4.0
6921,2792,360,124,1,5000000,5000000,5.0
6922,2793,360,123,1,5000000,5000000,5.0
6923,2793,360,122,1,5000000,5000000,4.0
6924,2793,360,138,2,3000000,6000000,4.0
6925,2794,360,122,2,5000000,10000000,5.0
6926,2794,360,128,1,5000000,5000000,4.0
6927,2794,360,121,3,5000000,15000000,4.0
6928,2794,360,137,2,3000000,6000000,5.0
6929,2795,360,137,2,3000000,6000000,5.0
6930,2796,361,128,1,5000000,5000000,5.0
6931,2796,361,121,2,5000000,10000000,3.0
6932,2796,361,137,1,3000000,3000000,5.0
6933,2797,361,124,1,5000000,5000000,4.0
6934,2797,361,137,1,3000000,3000000,3.0
6935,2798,361,123,2,5000000,10000000,4.0
6936,2798,361,135,2,5000000,10000000,3.0
6937,2799,361,124,2,5000000,10000000,4.0
6938,2799,361,138,2,3000000,6000000,5.0
6939,2799,361,128,3,5000000,15000000,5.0
6940,2800,362,6,1,500000,500000,4.0
6941,2801,362,6,3,500000,1500000,
6942,2801,362,2,1,800000,800000,
6943,2801,362,5,2,800000,1600000,
6944,2802,362,6,2,500000,1000000,5.0
6945,2803,362,5,3,800000,2400000,5.0
6946,2803,362,6,1,500000,500000,5.0
6947,2803,362,2,1,800000,800000,5.0
6948,2803,362,18,1,800000,800000,5.0
6949,2804,362,2,2,800000,1600000,5.0
6950,2804,362,18,2,800000,1600000,4.0
6951,2804,362,5,2,800000,1600000,5.0
6952,2805,362,5,1,800000,800000,5.0
6953,2806,362,2,2,800000,1600000,5.0
6954,2807,362,5,3,800000,2400000,3.0
6955,2807,362,6,1,500000,500000,4.0
6956,2807,362,2,3,800000,2400000,4.0
6957,2807,362,18,1,800000,800000,4.0
6958,2808,362,18,3,800000,2400000,5.0
6959,2809,362,18,2,800000,1600000,
6960,2809,362,5,2,800000,1600000,
6961,2809,362,2,2,800000,1600000,
6962,2810,362,18,1,800000,800000,4.0
6963,2810,362,6,1,500000,500000,4.0
6964,2810,362,5,2,800000,1600000,5.0
6965,2810,362,2,1,800000,800000,5.0
6966,2811,362,6,1,500000,500000,3.0
6967,2812,363,90,1,3000000,3000000,5.0
6968,2813,363,90,3,3000000,9000000,5.0
6969,2813,363,86,3,5000000,15000000,4.0
6970,2813,363,92,2,3000000,6000000,5.0
6971,2814,363,86,1,5000000,5000000,4.0
6972,2814,363,92,1,3000000,3000000,4.0
6973,2814,363,90,1,3000000,3000000,4.0
6974,2815,363,92,1,3000000,3000000,3.0
6975,2815,363,86,2,5000000,10000000,5.0
6976,2816,363,92,2,3000000,6000000,5.0
6977,2816,363,90,1,3000000,3000000,5.0
6978,2816,363,86,1,5000000,5000000,4.0
6979,2817,363,90,3,3000000,9000000,5.0
6980,2817,363,92,1,3000000,3000000,5.0
6981,2817,363,86,3,5000000,15000000,4.0
6982,2818,363,90,1,3000000,3000000,5.0
6983,2818,363,86,2,5000000,10000000,5.0
6984,2818,363,92,1,3000000,3000000,4.0
6985,2819,363,86,2,5000000,10000000,5.0
6986,2819,363,92,1,3000000,3000000,5.0
6987,2820,363,90,2,3000000,6000000,3.0
6988,2820,363,92,2,3000000,6000000,5.0
6989,2820,363,86,3,5000000,15000000,4.0
6990,2821,363,90,3,3000000,9000000,
6991,2821,363,92,1,3000000,3000000,
6992,2821,363,86,1,5000000,5000000,
6993,2822,364,19,3,5000000,15000000,5.0
6994,2822,364,70,2,3000000,6000000,5.0
6995,2822,364,117,1,3000000,3000000,5.0
6996,2823,364,66,1,5000000,5000000,4.0
6997,2823,364,120,1,5000000,5000000,4.0
6998,2823,364,17,1,3000000,3000000,5.0
6999,2823,364,7,2,3000000,6000000,5.0
7000,2824,364,76,2,5000000,10000000,
7001,2825,364,76,3,5000000,15000000,
7002,2825,364,120,3,5000000,15000000,
7003,2826,365,92,2,3000000,6000000,
7004,2826,365,86,1,5000000,5000000,
7005,2827,365,90,1,3000000,3000000,5.0
7006,2827,365,92,1,3000000,3000000,4.0
7007,2827,365,86,2,5000000,10000000,5.0
7008,2828,365,92,3,3000000,9000000,4.0
7009,2828,365,90,2,3000000,6000000,5.0
7010,2828,365,86,1,5000000,5000000,3.0
7011,2829,365,92,1,3000000,3000000,5.0
7012,2829,365,86,1,5000000,5000000,5.0
7013,2830,366,92,1,3000000,3000000,
7014,2831,366,90,2,3000000,6000000,3.0
7015,2831,366,92,2,3000000,6000000,5.0
7016,2831,366,86,1,5000000,5000000,5.0
7017,2832,366,92,2,3000000,6000000,4.0
7018,2833,366,92,1,3000000,3000000,5.0
7019,2833,366,90,3,3000000,9000000,5.0
7020,2833,366,86,2,5000000,10000000,5.0
7021,2834,366,92,3,3000000,9000000,
7022,2834,366,90,3,3000000,9000000,
7023,2835,366,90,2,3000000,6000000,4.0
7024,2836,366,92,3,3000000,9000000,4.0
7025,2836,366,86,1,5000000,5000000,5.0
7026,2836,366,90,2,3000000,6000000,5.0
7027,2837,367,99,1,800000,800000,
